text,label,source
"[FOCUS]
KG에코솔루션 관계자는 “스팟성 입찰은 즉각적인 대응 능력과 안정적인 원료 확보 역량이 핵심 경쟁 요소”라며 “글로벌 원료 소싱 네트워크와 통합 운영 체계를 기반으로 다양한 긴급 수요에 유연하게 대응할 수 있는 역량을 지속적으로 강화하고 있다”고 말했다. [비즈월드] KG에코솔루션이 한국남부발전의 바이오중유 스팟(Spot) 입찰에서 공급자로 최종 선정됐다고 20일 밝혔다.

[DETAIL]
[비즈월드] KG에코솔루션이 한국남부발전의 바이오중유 스팟(Spot) 입찰에서 공급자로 최종 선정됐다고 20일 밝혔다. 이번 입찰은 총 3000㎘ 규모로, 발전소의 일시적인 전력 수요 급증이나 연료 재고 상황에 따라 긴급하게 공고된 스팟성 물량이다 단기간 내 물량 확보와 공급 안정성이 동시에 요구되는 고난도 입찰로 평가된다. KG에코솔루션은 이번 수주를 통해 신속한 공급 대응 능력과 안정적인 원료 수급 경쟁력을 다시 한번 입증했다.",2,151860|KG에코솔루션
"[FOCUS]
KG에코솔루션은 지난 19일 한국남부발전의 바이오중유 스팟 입찰에서 최종 공급자로 선정됐다. 긴급 물량 대응 능력을 입증한 데다, 이달 말 납품 이후 4월부터 울산 신공장 양산이 본격화할 예정이어서다.

[DETAIL]
긴급 물량 대응 능력을 입증한 데다, 이달 말 납품 이후 4월부터 울산 신공장 양산이 본격화할 예정이어서다. 발전소용 바이오중유 중심 사업 구조에서 바이오선박유(BMF)까지 외연을 넓히려는 회사 구상과도 맞닿아 있다는 해석이 나온다. KG에코솔루션은 지난 19일 한국남부발전의 바이오중유 스팟 입찰에서 최종 공급자로 선정됐다.",2,151860|KG에코솔루션
"[FOCUS]
이번 입찰은 총 3000kl 규모로, 발전소의 일시적인 전력 수요 급증이나 연료 재고 상황에 따라 긴급하게 공고된 스팟성 물량이다 단기간 내 물량 확보와 공급 안정성이 동시에 요구되는 고난도 입찰로 평가된다. KG에코솔루션 관계자는 “스팟성 입찰은 즉각적인 대응 능력과 안정적인 원료 확보 역량이 핵심 경쟁 요소”라며 “글로벌 원료 소싱 네트워크와 통합 운영 체계를 기반으로 다양한 긴급 수요에 유연하게 대응할 수 있는 역량을 지

[DETAIL]
이번 입찰은 총 3000kl 규모로, 발전소의 일시적인 전력 수요 급증이나 연료 재고 상황에 따라 긴급하게 공고된 스팟성 물량이다 단기간 내 물량 확보와 공급 안정성이 동시에 요구되는 고난도 입찰로 평가된다. KG에코솔루션은 이번 수주를 통해 신속한 공급 대응 능력과 안정적인 원료 수급 경쟁력을 다시 한번 입증했다. 회사는 오는 29일과 30일 양일간 전량 납품을 완료할 계획이다.",2,151860|KG에코솔루션
"[FOCUS]
KG에코솔루션이 남부발전 긴급 연료 입찰에서 물량을 확보하며 신속한 공급 대응 역량을 입증했다. KG에코솔루션은 19일 한국남부발전이 진행한 바이오중유 스팟 입찰에서 최종 공급자로 선정됐다고 밝혔다.

[DETAIL]
KG에코솔루션이 남부발전 긴급 연료 입찰에서 물량을 확보하며 신속한 공급 대응 역량을 입증했다. KG에코솔루션은 19일 한국남부발전이 진행한 바이오중유 스팟 입찰에서 최종 공급자로 선정됐다고 밝혔다. 이번 물량은 총 3000킬로리터(kl) 규모로 단기간 내 공급 안정성과 대응 속",2,151860|KG에코솔루션
유가증권시장 상장사 일성건설이 지난해 흑자전환에 성공했다. 2024년에 선제적으로 대규모 대손충당금을 설정하면서 손실을 사전에 인식한 효과다. 회수가 1년 이상 지연되고 있는 매출채권 금액을 상회하는...,2,013360|일성건설
"[FOCUS]
같은 기간 영업이익은 18억4700만원으로 전년 동기 영업손실 473억3300만원에서 흑자전환했다. 누계 영업이익은 103억7600만원으로 전년 동기 누적 영업손실 435억9000만원에서 흑자전환했으며, 누계 당기순이익은 32억3800만원으로 전년 동기 누적 당기순손실 575억3700만원에서 흑자전환했다.

[DETAIL]
일성건설의 2025년 4분기(2025년 10월 1일부터 2025년 12월 31일까지) 연결 기준 매출액은 1125억4000만원으로, 2024년 4분기 매출액 1162억6700만원 대비 3.21% 감소했다. 같은 기간 영업이익은 18억4700만원으로 전년 동기 영업손실 473억3300만원에서 흑자전환했다. 당기순이익은 24억4000만원으로, 전년 동기 당기순손실 586억8400만원에서 흑자전환했다.",0,013360|일성건설
"[FOCUS]
같은 기간 영업이익은 103억7610만3000원으로 전년 영업손실 435억9013만5000원에서 흑자전환했다. 2025년 연결 기준 당기순이익은 32억3814만8000원으로, 2024년 당기순손실 575억3664만6000원 대비 흑자전환했다.

[DETAIL]
일성건설의 2025년 연결 기준 매출액은 4526억7289만9000원으로, 2024년 5003억8407만2000원 대비 감소했다. 같은 기간 영업이익은 103억7610만3000원으로 전년 영업손실 435억9013만5000원에서 흑자전환했다. 2025년 연결 기준 당기순이익은 32억3814만8000원으로, 2024년 당기순손실 575억3664만6000원 대비 흑자전환했다.",0,013360|일성건설
"[FOCUS]
이번 상승은 미국과 이란이 즉각적인 적대 행위를 중단하고 2주간 휴전에 합의했다는 소식이 전해진 영향으로 풀이된다. 특히 호르무즈 해협 재개방 가능성과 함께 전쟁 이후 ‘포스트 워(Post-war)’ 재건 시장이 수백조 원 규모로 형성될 수 있다는 전망이 나오면서 건설업종 전반에 매수세가 유입된 것으로 해석된다.

[DETAIL]
8일 한국거래소에 따르면 오전 장중 일성건설 주가는 전 거래일 대비 13.69% 상승하며 2085원을 기록했다. 장초반부터 매수세가 유입되며 건설 관련 종목 전반에 투자심리가 확대되는 흐름을 나타냈다. 이번 상승은 미국과 이란이 즉각적인 적대 행위를 중단하고 2주간 휴전에 합의했다는 소식이 전해진 영향으로 풀이된다.",0,013360|일성건설
"[FOCUS]
대형 건설사 대비 시가총액 가벼운 중소형사들이 지역 개발 호재나 특수 토목 공사 수주 소식에 민감하게 반응하며 투자자들의 시선을 끌어모은 결과였다. 플랜트 및 엔지니어링 전문 SGC E&C와 대구 지역의 HS화성, 충청권 기반의 대원은 지역 밀착형 수주 경쟁력을 바탕으로 주가 온기를 이어갔다.

[DETAIL]
금리 인하 기조 변화와 정부의 주택 공급 확대 정책에 대한 기대감이 맞물리며 13일 중소형 건설 테마가 강세를 보였다. 대형 건설사 대비 시가총액 가벼운 중소형사들이 지역 개발 호재나 특수 토목 공사 수주 소식에 민감하게 반응하며 투자자들의 시선을 끌어모은 결과였다. 한국거래소에 따르면 재무 구조 개선에 박차를 가하고 있는 태영건설은 워크아웃 과정에서의 자구책 이행 성과가 부각되며 이날 5.23% 상승한 1832원에 장을 마감했다.",1,013360|일성건설
"노랑풍선은 올해 3~4월 해외 패키지 상품 예약 데이터를 분석한 결과, 예약 고객이 전년 동기 대비 20% 증가했다고 2일 밝혔다. 국가별로는 일본(25%)과 중국(24%)이 수요를 견인했으며, 베트남(19%), 태국(7%), 필리핀(5%) 등이...",1,104620|노랑풍선
런던 어학캠프부터 유럽 트레킹까지 라인업 대리점 설명회로 판매 전략·상품 경쟁력 공유 목적형 여행 수요 확대…전문 테마상품으로 노랑풍선이 영국 런던 영어캠프와 유럽 트레킹 등 신규 테마상품을 앞세워 차별화에...,1,104620|노랑풍선
"[FOCUS]
특히 40~60대 액티비티 수요를 겨냥한 맞춤형 구성으로 상품 경쟁력을 강화했다는 설명이다. 노랑풍선은 유럽 전문 DMC ‘보사이오’와 협력해 신규 테마상품 설명회를 개최했다고 3일 밝혔다.

[DETAIL]
노랑풍선은 유럽 전문 DMC ‘보사이오’와 협력해 신규 테마상품 설명회를 개최했다고 3일 밝혔다. 이번 설명회에서는 런던 영어캠프, 유럽 트레킹 등 고부가가치 테마 상품이 공개됐다. 특히 40~60대 액티비티 수요를 겨냥한 맞춤형 구성으로 상품 경쟁력을 강화했다는 설명이다.",1,104620|노랑풍선
노랑풍선과 교원투어도 예약률이 30% 이상 증가했지만 중국 비중이 가장 높은 수준을 기록했다. 중국 여행 수요 확대에는 정책적 요인도 영향을 미쳤다. 한국관광공사에 따르면 올해 상반기 방중 한국인 관광객은...,1,104620|노랑풍선
"사진=노랑풍선 유류할증료 상승 등으로 여행 비용 부담이 커지는 가운데, 여행업계가 가격 인상 대신 할인과 혜택을 결합한 상품으로 수요 방어에 나섰다. 상품 가격을 유지하거나 추가 혜택을 더해 체감 비용을 낮추는...",0,104620|노랑풍선
"[FOCUS]
이번 처분은 2026년4월2일 보통주식 915주를 교부하는 방식으로 이뤄졌다. 처분 후 자기주식 보유 현황은 2026년4월2일 기준 보통주식 52만2941주로, 발행주식 총수 1073만7497주 대비 4.87%다.

[DETAIL]
이번 처분은 2026년4월2일 보통주식 915주를 교부하는 방식으로 이뤄졌다. 회사는 자기주식을 스톡그랜트 교부자에게 교부한 사안이어서 처분가액과 처분총액은 별도로 작성하지 않았다고 설명했다. 처분보고 내용과 실제 처분 내용은 일치했다.",1,189300|인텔리안테크
"[FOCUS]
이번 자기주식 처분은 임직원에게 중장기 인센티브를 제공하고 리텐션을 강화하기 위한 목적으로, 이사회 심의를 거쳐 선발된 임직원 13명을 대상으로 한다. 처분방법'은 스톡그랜트 지급에 따른 자기주식 교부이므로 당사 자기주식 계좌에서 교부 대상자의 증권계좌로 직접 이체하는 방식으로 처분할 예정입니다.

[DETAIL]
이번 자기주식 처분은 임직원에게 중장기 인센티브를 제공하고 리텐션을 강화하기 위한 목적으로, 이사회 심의를 거쳐 선발된 임직원 13명을 대상으로 한다. 처분 대상 주식 가격은 이사회 전일인 2026년 3월 31일 종가를 기준으로 산정됐다. 인텔리안테크는 코스닥 시장에 상장된 통신 및 방송 장비 제조업체로, 2016년 10월 18일 상장됐다.",1,189300|인텔리안테크
"[FOCUS]
2026년 4월 1일 기준으로 김 전무이사의 보유 주식 수는 1만8380주로 증가했으며, 지분율은 0.17%로 상승했다. 인텔리안테크는 2016년 10월 18일 코스닥 시장에 상장된 통신 및 방송 장비 제조업체다.

[DETAIL]
2026년 4월 1일 기준으로 김 전무이사의 보유 주식 수는 1만8380주로 증가했으며, 지분율은 0.17%로 상승했다. 이는 주식매수선택권 행사를 통해 3334주를 추가 취득한 결과다. 세부변동내역에 따르면, 2026년 3월 26일 장내매도를 통해 2000주를 매도했으며, 3월 31일 주식매수선택권을 행사해 3334주를 추가로 취득했다.",1,189300|인텔리안테크
"[FOCUS]
전체 합계 기준 처분수량은 보통주 6884주, 1주당 처분가액은 6만5784원이다. 인텔리안테크는 2026년 3월13일부터 2026년 3월31일까지 보통주 6884주를 처분했다.

[DETAIL]
인텔리안테크는 2026년 3월13일부터 2026년 3월31일까지 보통주 6884주를 처분했다. 주요사항보고서 제출일은 2026년 3월13일이다. 세부적으로 2026년 3월16일 보통주식 2550주를 1주당 6만5784원에 처분했으며, 처분가액 총액은 1억6800만원이다.",1,189300|인텔리안테크
"[FOCUS]
위성통신 솔루션 기업 인텔리안테크가 저궤도(LEO) 위성통신 시장 확대에 힘입어 실적 반등에 성공했다. 인텔리안테크의 지난해 연결 기준 매출은 3196억원으로 전년 대비 24% 증가했다.

[DETAIL]
위성통신 솔루션 기업 인텔리안테크가 저궤도(LEO) 위성통신 시장 확대에 힘입어 실적 반등에 성공했다. 글로벌 전시회를 계기로 통합 솔루션 전략을 강화하며 성장세를 이어간다는 구상이다. 20일 업계에 따르면 인텔리안테크는 미국 워싱턴 D.C.에서 열리는 세계 최대 위성 산업 전시회 ‘Satellite 2026’에 참가해 차세대 위성 통신 솔루션을 공개한다.",2,189300|인텔리안테크
SK디스커버리 지분 구조 변화 (전) ㅣ NICE신용평가SK디스커버리 지분 구조 변화 (후) ㅣ NICE신용평가 NICE신용평가는 7일 보고서를 통해 SK가스와 SK케미칼이 지분 49%를 사모펀드에 매각하기로 결정해 재무적 완충력...,1,285130|SK케미칼
"[FOCUS]
[현장] KAMA ""전기차 판매시장, '지자체 보조금+설계력'이 승부 가른다"" [메가 이슈토픽] 네이버, AI 사업 재편 '통합 AI 에이전트'로 플랫폼 전환... 양사는 복합화력발전소 지분 49%를 각각 매각해 약 1조6000억원 규모의 유동성을 확보할 예정이다.

[DETAIL]
8일 NICE신용평가에 따르면 SK가스와 SK케미칼은 이달 초 잇따라 발전 자산 지분 매각과 석유화학 사업 구조 조정 관련 공시를 발표했다. 양사는 복합화력발전소 지분 49%를 각각 매각해 약 1조6000억원 규모의 유동성을 확보할 예정이다. [현장] KAMA ""전기차 판매시장, '지자체 보조금+설계력'이 승부 가른다"" [메가 이슈토픽] 네이버, AI 사업 재편 '통합 AI 에이전트'로 플랫폼 전환...",1,285130|SK케미칼
"[FOCUS]
1조6000억원대 현금 유입…지배력 유지 속 재무개선 기대 “투자 확대 시 효과 제한적”…대금 활용이 변수 SK가스와 SK케미칼이 발전·에너지 자회사 지분 일부를 매각하며 대규모 현금을 확보한다. 매각 이후에도 각각 51% 지분을 보유해 연결 기준 실적에는 큰 변화가 없을 전망이다.

[DETAIL]
1조6000억원대 현금 유입…지배력 유지 속 재무개선 기대 “투자 확대 시 효과 제한적”…대금 활용이 변수 SK가스와 SK케미칼이 발전·에너지 자회사 지분 일부를 매각하며 대규모 현금을 확보한다. 재무 부담을 덜 수 있는 계기를 마련했지만, 향후 투자 확대 여부에 따라 개선 효과는 제한적일 수 있다는 평가가 나온다. 7일 한국신용평가에 따르면 SK가스와 SK케미칼은 각각 자회사 지분 49%를 사모펀드에 매각하기로 결정했다.",1,285130|SK케미칼
"[FOCUS]
처분 금액은 3709억5650만원이며, 처분 후 에스케이멀티유틸리티의 소유주식수는 56만1000주로 지분율은 51%가 된다. SK케미칼은 2018년 1월 5일 코스피 시장에 상장된 합성고무 및 플라스틱 물질 제조업체다.

[DETAIL]
처분 금액은 3709억5650만원이며, 처분 후 에스케이멀티유틸리티의 소유주식수는 56만1000주로 지분율은 51%가 된다. 처분 예정일은 2026년 5월 29일로, 이사회 결의는 4월 3일에 이루어졌다. 에스케이멀티유틸리티는 대한민국에 본사를 둔 열병합 발전 사업을 주요 사업으로 하는 회사로, 자본금은 55억원이다. SK케미칼은 2018년 1월 5일 코스피 시장에 상장된 합성고무 및 플라스틱 물질 제조업체다.",1,285130|SK케미칼
여기에는 ▲아모레퍼시픽(9.9%) ▲후성(7.6%) ▲SK케미칼(7.4%) ▲동진쎄미켐(7.1%) ▲서흥(6.4%) ▲켐트로닉스(5.7%) ▲남해화학(5.2%) 등이 포함됐다. 반면 10% 이상 최근 1년 새 매출 덩치가 작아진 곳은 7곳으로...,1,285130|SK케미칼
"[FOCUS]
스트레이트뉴스 의뢰로 조원씨앤아이가 4일부터 6일까지 전국 만 18세 이상 남녀 2000명을 대상으로 실시한 설문조사 결과 ‘개인 투자자의 주식 가치를 훼손하기 때문에 제한해야 한다’는 응답이 32.5%로 가장 높았다. ‘기존 주주 보호를 위한 제도 개선이 선행된다면 허용할 수 있다’는 응답은 29.3%였다.

[DETAIL]
최근 상장사들의 유상증자와 물적분할을 둘러싼 논란이 이어지는 가운데, 국민 다수는 현행 자금 조달 방식에 대해 “주주 보호 장치가 먼저”라는 인식을 갖고 있는 것으로 나타났다. 한화솔루션과 SKC의 대규모 유상증자, HD현대로보틱스의 물적분할 자회사 상장 추진 등 논란성 사례가 잇따르면서 기업 성장보다 기존 주주 권익을 우선해야 한다는 여론이 확산되는 흐름이다. 스트레이트뉴스 의뢰로 조원씨앤아이가 4일부터 6일까지 전국 만 18세 이상 남녀 2000명을 대상으로 실시한 설문조사 결과 ‘개인 투자자의 주식 가치를 훼손하기 때문에 제한해야 한다’는 응답이 32.5%로 가",1,011790|SKC
"SKC 유상증자 1조 조달 쉽지 않아, 김종우 결국 'SK넥실리스' 매각 검토하나",1,011790|SKC
"SKC가 1조원 규모 유상증자 자금의 절반 이상을 미국 글라스기판 자회사 앱솔릭스에 투입한다. 2023년부터... SKC가 공시한 투자설명서에 따르면, 이번 유상증자를 통해 자회사 앱솔릭스(Absolics Inc.)에 2026년부터...",1,011790|SKC
"[FOCUS]
SKC가 1조6억원 규모의 유상증자를 위한 증권신고서를 2일 공시했다. Absolics Inc.는 조달받은 자금으로 차세대 반도체 패키징용 글라스기판 양산체제를 구축할 예정이다.

[DETAIL]
SKC가 1조6억원 규모의 유상증자를 위한 증권신고서를 2일 공시했다. 회사는 이번 유상증자를 통해 기명식 보통주 1173만주를 발행하며 주당 모집가액은 8만5300원이다. 우리사주조합 청약은 5월14일, 구주주 청약은 5월14일부터 15일까지 진행된다.",1,011790|SKC
SKC가 2023년 인수한 반도체 후공정 소재 부품 회사이자 코스닥 상장사인 ISC(아이에스시)가 일본... SKC는 2023년 10월 반도체 글라스기판 사업 부문과의 시너지 효과를 위해 ISC 지분 45%를 5225억 원에 인수해...,1,011790|SKC
"[FOCUS]
중견기업을 대상으로 연구개발(R&D)과 수출, 금융, 컨설팅 등을 패키지로 지원하는 ‘월드클래스 플러스 프로젝트’는 바이오, 반도체, 인공지능(AI) 등 첨단 산업 분야에서 글로벌 성장 잠재력과 경쟁력을 갖춘 기업을 정부가 선정·육성하는 프로그램이다. 삼진제약은 산업통상자원부가 주관하는 ‘월드클래스 플러스 프로젝트 지원사업’에 최종 선정됐다고 밝혔다.

[DETAIL]
글자크기 설정 시 다른 기사의 본문도 동일하게 적용됩니다. 삼진제약은 산업통상자원부가 주관하는 ‘월드클래스 플러스 프로젝트 지원사업’에 최종 선정됐다고 밝혔다. 중견기업을 대상으로 연구개발(R&D)과 수출, 금융, 컨설팅 등을 패키지로 지원하는 ‘월드클래스 플러스 프로젝트’는 바이오, 반도체, 인공지능(AI) 등 첨단 산업 분야에서 글로벌 성장 잠재력과 경쟁력을 갖춘 기업을 정부가 선정·육성하는 프로그램이다.",2,032750|삼진
"[FOCUS]
“엄마, 집에 가라”…죽음에 이르러서야 그곳을 떠난 엄마 [단독] 국방부 영내서 부사관 숨진 채 발견…“사망 경위 파악 중” 돌봄 최전선 ‘요양보호사’ 대란…“어르신 못받아” 호르무즈 유조선 7척 운항 재개되나…정부 “통항 가능 확인 중” “정부도 사전 논의 없었다”…경남도민 전원 ‘생활지원금’ 강행 이란 성명에 붙은 ‘IF(만약)’…“공격 중단시 방어 중단” 요약 내용은 네이버 및 OpenAI 社의 AI 서비스를 통해 제공하

[DETAIL]
실시간 뜨거운 관심을 받고 있는 뉴스 각 플랫폼에서 최근 1시간 동안 많이 본 KBS 기사를 제공합니다. “엄마, 집에 가라”…죽음에 이르러서야 그곳을 떠난 엄마 [단독] 국방부 영내서 부사관 숨진 채 발견…“사망 경위 파악 중” 돌봄 최전선 ‘요양보호사’ 대란…“어르신 못받아” 호르무즈 유조선 7척 운항 재개되나…정부 “통항 가능 확인 중” “정부도 사전 논의 없었다”…경남도민 전원 ‘생활지원금’ 강행 이란 성명에 붙은 ‘IF(만약)’…“공격 중단시 방어 중단” 요약 내용은 네이버 및 OpenAI 社의 AI 서비스를 통해 제공하고 있습니다. 기사의 내용을 올바르게",1,032750|삼진
"[FOCUS]
이날 다저스는 원래 미겔 로하스를 유격수로 기용할 예정이었으나, 갑작스럽게 가족 문제로 로하스가 선발 명단에서 빠지면서 김혜성이 대신 선발로 출장했다. 김혜성은 이날 경기에서 3타수 1안타 2득점 1볼넷 2삼진을 기록하며 2경기 연속 안타 행진을 이어갔다.

[DETAIL]
김혜성은 이날 경기에서 3타수 1안타 2득점 1볼넷 2삼진을 기록하며 2경기 연속 안타 행진을 이어갔다. 바로 전날 멀티히트를 기록했던 김혜성은, 이번 경기에서도 다시 안타를 기록하며 최근 좋은 타격감을 입증했다. 이날 다저스는 원래 미겔 로하스를 유격수로 기용할 예정이었으나, 갑작스럽게 가족 문제로 로하스가 선발 명단에서 빠지면서 김혜성이 대신 선발로 출장했다.",1,032750|삼진
"[FOCUS]
<이코노믹리뷰>가 사업 보고서를 토대로 매출액 상위 주요 제약바이오 기업 30곳의 연구개발(R&D) 투자 현황을 집계한 결과, 조사 대상 기업들은 지난해 연구개발에 총 2조9166억원을 투입한 것으로 파악됐다. 세부적으로 보면 셀트리온이 1년 새 624억원을 더 집행하며 조사 대상 중 연구개발 비용 증가액이 가장 높았다.

[DETAIL]
국내 주요 제약바이오 기업들이 어려운 경영 환경 속에서도 미래 성장동력에 대한 투자를 확대했다. 기업 3곳 중 2곳은 1년 사이 연구개발(R&D)에 대한 투자를 늘렸다. <이코노믹리뷰>가 사업 보고서를 토대로 매출액 상위 주요 제약바이오 기업 30곳의 연구개발(R&D) 투자 현황을 집계한 결과, 조사 대상 기업들은 지난해 연구개발에 총 2조9166억원을 투입한 것으로 파악됐다.",1,032750|삼진
"[FOCUS]
이에 따라 보유 주식 수는 총 6000주로, 지분율은 0.03%로 증가했다. 이번 주식 증가는 2026년 3월 27일 주식매수선택권 행사에 따른 것이다.

[DETAIL]
4월 3일 공시에 따르면, 심상원 이사는 보통주 6000주를 추가 보유하게 됐다. 이에 따라 보유 주식 수는 총 6000주로, 지분율은 0.03%로 증가했다. 이번 주식 증가는 2026년 3월 27일 주식매수선택권 행사에 따른 것이다.",1,161580|필옵틱스
"[FOCUS]
이번 보고일 기준으로 주식 수는 1만3500주 증가했으며, 지분율도 0.05%포인트 상승했다. 세부변동내역에 따르면, 한규완 부사장은 2026년 3월 27일 주식매수선택권을 행사하여 보통주 1만3500주를 추가로 취득했다.

[DETAIL]
직전 보고일인 2025년 1월 17일 기준으로는 6000주를 보유하고 있었으며, 지분율은 0.03%였다. 이번 보고일 기준으로 주식 수는 1만3500주 증가했으며, 지분율도 0.05%포인트 상승했다. 세부변동내역에 따르면, 한규완 부사장은 2026년 3월 27일 주식매수선택권을 행사하여 보통주 1만3500주를 추가로 취득했다.",1,161580|필옵틱스
"[FOCUS]
(2) 특별관계자에 대한 구체적인 사항(법인, 기타단체, 법령상조합, 민법상 조합의 경우 기재) (2) 집합투자업자에 대한 구체적인 사항 ※ 교환대상이 주식인 교환사채권, 기초자산이 주식인 증권예탁증권ㆍ파생결합증권 및 자기주식을 교부하는 주식매수선택권 등에 한하여 분모에서 제외하고 보유비율을 산정 *주요계약 체결ㆍ변경사실 미보고시 해당 미보고분에 대해 의결권이 제한될 수 있음 * 증권시장에서 주식등을 매매한 경우에는 그 계약체

[DETAIL]
주요 내역을 보면, 보고자 티케이지태광은 230만8613주, 9.86%를 보유 중이다. 특별관계자 박주환은 3만1262주, 0.13%를 보유 중이다. 이번 보고서에서 티케이지태광의 보유 목적은 단순투자에서 경영권 영향으로 변경됐다.",1,161580|필옵틱스
"[FOCUS]
업계에서는 올해 2분기를 전후해 최대 6대 규모의 수주가 결정될 것으로 보고 있으며, 실제 장비 출하는 내년 하반기부터 시작될 것으로 추정된다. 최대 고객사의 대규모 설비 투자 계획이 가시화되면서, 핵심 공정 장비인 TGV(유리 관통 전극) 수주가 임박했다는 분석이 나온다.

[DETAIL]
차세대 반도체 패키징의 게임 체인저로 꼽히는 ‘유리기판’ 시장에서 국내 장비 기업 필옵틱스의 행보가 빨라지고 있다. 최대 고객사의 대규모 설비 투자 계획이 가시화되면서, 핵심 공정 장비인 TGV(유리 관통 전극) 수주가 임박했다는 분석이 나온다. iM증권은 최근 보고서에서 중장기 성장 동력을 조명했다.",2,161580|필옵틱스
"[FOCUS]
유리기판(TGV) 사업을 중심으로 매출에서 차지하는 반도체 장비 비중을 70%까지 높일 계획이다. 한기수 필옵틱스 대표는 25일 경기 오산 본사에서 열린 제18기 정기 주주총회에서 ""반도체 장비 사업에 역량을 집중하고, TGV 장비 고도화와 고대역폭메모리(HBM), 소형 레이저 장비 개발을 병행할 것""이라며 ""사업 구조를 미래 지향적으로 전환해 나가겠다""고 말했다.

[DETAIL]
필옵틱스가 반도체 장비 중심으로 사업 구조를 전환한다. 유리기판(TGV) 사업을 중심으로 매출에서 차지하는 반도체 장비 비중을 70%까지 높일 계획이다. 한기수 필옵틱스 대표는 25일 경기 오산 본사에서 열린 제18기 정기 주주총회에서 ""반도체 장비 사업에 역량을 집중하고, TGV 장비 고도화와 고대역폭메모리(HBM), 소형 레이저 장비 개발을 병행할 것""이라며 ""사업 구조를 미래 지향적으로 전환해 나가겠다""고 말했다.",1,161580|필옵틱스
"[FOCUS]
1분기 화장품 수출액은 전년 동기대비 19% 증가했으며, 특히 미국 수출액은 40% 증가하며 성장 재가속 흐름 중이다. 참고로 작년 미국 화장품 수출액(연간)은 전년대비 13% 증가에 그쳤으나, 반등은 긍정적이다.

[DETAIL]
교보증권은 6일 코스맥스에 대해 투자의견 ‘BUY’, 목표주가 23만원을 유지했다. 직전거래일 3일 기준 주가는 18만9300원에 거래를 마쳤다. 코스맥스의 1분기 연결 매출액은 전년 동기대비 12% 늘어난 6617억원, 영업이익은 7% 증가한 550억원으로 시장 기대치에 부합할 전망이다.",2,192820|코스맥스
"[FOCUS]
올해 들어 소액주주 측이 실적 부진 원인을 파악하겠다는 취지로 장부등열람허용 가처분(이하 장부열람 가처분)을 제기한 가운데, 회사 측은 정기 주주총회에서 감사 수를 1명으로 줄이는 정관 변경안을 통과시키며 경영 안정에 무게를 두는 모습이다. 코스맥스엔비티는 법률대리인을 통해 소송에 대응하면서, 동시에 사업보고서·IR 자료 등을 통해 적자 원인과 재무 개선 계획을 단계적으로 설명하겠다는 방침이다.

[DETAIL]
코스맥스그룹 건강기능식품 계열사 코스맥스엔비티에서 일부 소액주주들의 등장으로 지배구조를 둘러싼 분쟁 양상이 펼쳐지고 있다. 올해 들어 소액주주 측이 실적 부진 원인을 파악하겠다는 취지로 장부등열람허용 가처분(이하 장부열람 가처분)을 제기한 가운데, 회사 측은 정기 주주총회에서 감사 수를 1명으로 줄이는 정관 변경안을 통과시키며 경영 안정에 무게를 두는 모습이다. 감사 증원 요구와 장부열람 가처분…소액주주 행동주의의 등장 올해 2월 소액주주 4인은 수원지방법원에 코스맥스엔비티를 상대로 회계장부 및 관련 서류 열람·등사를 요구하는 장부열람 가처분을 제기했다.",0,192820|코스맥스
교보증권은 6일 코스맥스(192820)가 글로벌 화장품 업황 회복 속에서 견조한 성장 흐름을 이어갈 것이라며 투자의견 '매수(BUY)'와 목표주가 23만원을 유지했다. 코스맥스는 글로벌 화장품 제조자개발생산(ODM) 기업으로...,1,192820|코스맥스
"[FOCUS]
코스맥스의 2026년 1분기 매출액은 6530억 원으로 전년 동기 대비 11% 증가하고, 영업이익은 550억 원으로 시장 기대치 수준에 부합할 것으로 예상된다. 전문가들은 코스맥스가 여전히 글로벌 화장품 ODM 시장에서 경쟁력을 유지하고 있다는 점에 주목하면서도, 단기적인 수익성 변동성에는 유의할 필요가 있다고 조언하고 있다.

[DETAIL]
코스맥스가 글로벌 시장 확대를 바탕으로 외형 성장세를 이어가고 있다. 다만 제품 믹스 변화에 따른 수익성 둔화가 동시에 나타나며 시장의 평가가 엇갈리고 있다. 유안타증권은 최근 보고서에서 코스맥스의 1분기 실적이 매출 성장과 수익성 부담이 공존하는 흐름을 보일 것으로 분석했다.",2,192820|코스맥스
"■코스맥스, 상하이 '다국적 기업 지역본부' 인증 획득…현지 공략 날개 달아 다국적 기업 지역본부 ㅣ 코스맥스 글로벌 화장품 ODM(연구·개발·생산) 기업 코스맥스가 중국 상하이시로부터 우수 글로벌 기업에게...",2,192820|코스맥스
