stock_code,focus,detail,label,source,content_uri
001790,"이번 보고서 기준일인 2026년 3월 31일 현재, 손영태 상무가 보유한 대한제당 주식 수는 1만6819주로, 소유 비율은 0.02%다. 세부 변동 내역에 따르면, 주식의 변동일은 2026년 3월 25일이며, 보통주 1만6819주를 장내매수했다.","이번 보고서 기준일인 2026년 3월 31일 현재, 손영태 상무가 보유한 대한제당 주식 수는 1만6819주로, 소유 비율은 0.02%다. 세부 변동 내역에 따르면, 주식의 변동일은 2026년 3월 25일이며, 보통주 1만6819주를 장내매수했다. 취득 단가는 2972.29원으로 보고됐다. 대한제당은 1968년 12월 27일 코스피에 상장된 곡물가공품 전분 및 전분제품 제조업체다. 임원ㆍ주요주주특정증권등소유상황보고서 ※ 교환대상이 주식인 교환사채권 및 기초자산이 주식인 증권예탁증권, 파생결합증권 등에 한하여 분모에서 제외하고 소유비율을 산정",1,001790|대한제당,https://www.digitaltoday.co.kr/news/articleView.html?idxno=651805
240600,이차전지 정밀 금형 및 자동화 장비 전문기업 ㈜유진테크놀로지가 국내 대형 축전지 제조사와 첫 납품 계약을 체결하며 장비사업 확대에 본격 시동을 걸었다. 유진테크놀로지는 최근 국내 대표 배터리 제조 S사와 배터리 워싱(Battery Washing) 및 이송장비 공급 계약을 체결했다고 18일 밝혔다.,이차전지 정밀 금형 및 자동화 장비 전문기업 ㈜유진테크놀로지가 국내 대형 축전지 제조사와 첫 납품 계약을 체결하며 장비사업 확대에 본격 시동을 걸었다. 유진테크놀로지는 최근 국내 대표 배터리 제조 S사와 배터리 워싱(Battery Washing) 및 이송장비 공급 계약을 체결했다고 18일 밝혔다. 이번 계약은 화성 YJ Tech Campus를 중심으로 추진해 온 장비사업 확대 전략이 가시적인 성과로 이어졌다는 점에서 의미가 크다.,2,240600|유진테크놀로지,https://www.ccdailynews.com/news/articleView.html?idxno=2404128
240600,"이차전지 정밀 금형 및 자동화 장비 전문기업 유진테크놀로지(대표 여현국, 이미연)는 국내 대형 배터리 제조사 S사와 배터리 워싱 및 이송장비 공급 계약을 체결했다고 18일 밝혔다. 이번 계약은 장비 사업 확대 전략 성과로서 의미가 있다고 강조했다.","이차전지 정밀 금형 및 자동화 장비 전문기업 유진테크놀로지(대표 여현국, 이미연)는 국내 대형 배터리 제조사 S사와 배터리 워싱 및 이송장비 공급 계약을 체결했다고 18일 밝혔다. 이번 계약은 장비 사업 확대 전략 성과로서 의미가 있다고 강조했다. 회사는 배터리 전극 가공 공정에서 축적된 정밀 금형 기술과 자동화 설계 역량을 통해 공정 장비 영역으로 사업을 확장하고 있다.",2,240600|유진테크놀로지,https://zdnet.co.kr/view/?no=20260318163006
240600,"[이투뉴스] 유진테크놀로지(대표이사 여현국·이미연)는 국내 대형 배터리 제조사인 S사와 배터리 워싱(Battery Washing) 및 이송장비 공급 계약을 체결했다고 18일 밝혔다. 배터리 워싱 장비는 표면 처리 기술이 적용된 설비로, 배터리 단자의 용접 특성 안정화와 생산성 향상에 기여한다.",[이투뉴스] 유진테크놀로지(대표이사 여현국·이미연)는 국내 대형 배터리 제조사인 S사와 배터리 워싱(Battery Washing) 및 이송장비 공급 계약을 체결했다고 18일 밝혔다. 이번 계약은 화성 YJ Tech 캠퍼스를 중심으로 추진해 온 장비사업 확대 전략의 성과다. 배터리 전극 가공 공정에서 축적한 정밀 금형 기술과 자동화 설계 역량을 공정 장비로 확장하고 있다.,2,240600|유진테크놀로지,http://www.e2news.com/news/articleView.html?idxno=328780
240600,"또 배터리 제조사 외 다양한 글로벌 산업 고객 대상으로 장비 프로젝트 협의가 이어지고 있어, 장비 사업 포트폴리오 확대를 기대하고 있다. 이번에 공급한 배터리 워싱 장비는 표먼 처리 기술이 적용된 설비다.",유진테크놀로지는 배터리 노칭 금형 전문 제조 기업이다. 정밀 금형 기술과 자동화 설계 역량을 바탕으로 공정 장비 사업에 진출하고 있다. 이번 계약은 화성 YJ 테크 캠퍼스를 중심으로 추진한 장비 사업 확대 전략의 성과다.,2,240600|유진테크놀로지,https://www.ddaily.co.kr/page/view/2026031814363077691
214420,특히 지난밤 110달러 대에서 등락하던 국제유가는 아시아시장에서 90달러 중반대로 폭락했고 원-달러 환율도 30원 넘게 떨어지면서 외국인들의 매수세를 자극했다. 원-달러 환율이 33.6원 급락한 1470.6원에 마감한 가운데 외국인들이 2.4조원어치를 사들이며 지수 폭등세를 이끌었다.,"특히 지난밤 110달러 대에서 등락하던 국제유가는 아시아시장에서 90달러 중반대로 폭락했고 원-달러 환율도 30원 넘게 떨어지면서 외국인들의 매수세를 자극했다. 강진혁 신한투자증권 애널리스트는 ""악재는 가격에 반영되고 호재에 민감한 상황에서 2주 휴전 합의와 호르무즈 개방 소식으로 대기 매수세가 폭발했다""면서 ""호르무즈 봉쇄 최대 피해국으로 꼽힌 한국증시의 반등폭이 아시아 시장에서 가장 크게 나타났다""고 전했다. 이날 장초반 코스피200 선물지수 폭등으로 매수 사이드카(프로그램 매수호가 일시 효력정지)가 발동되기도 했다.",1,214420|토니모리,http://www.choicenews.co.kr/news/articleView.html?idxno=163524
214420,2009년 설립되어 지난 2018년 코스닥 시장에 입성한 본느는 독보적인 연구개발(R&D) 역량을 바탕으로 ODM(제조자개발생산) 사업과 자체 브랜드 사업을 병행하고 있다. 북미와 유럽에서의 성공 경험을 바탕으로 까다로운 일본 시장까지 공략해 해외 매출 비중을 더욱 끌어올릴 전망이다.,"국내 화장품 업종은 거래를 마친 6일 상승과 하락이 엇갈리는 혼조 흐름을 보였다. 업종 지수는 소폭 상승했지만, 종목별로는 실적 기대감과 차익실현 매물이 동시에 반영되며 방향성이 뚜렷하게 갈렸다. 중국 소비 회복 기대와 글로벌 K-뷰티 수출 확대 기대감이 여전히 유효했지만, 단기 상승 부담에 따른 매물 출회가 상단을 제한한 것으로 풀이됐다.",1,214420|토니모리,https://www.pinpointnews.co.kr/news/articleView.html?idxno=443280
214420,2026.04.05 오전 06:40 가 2026.04.05 오전 06:40,2026.04.05 오전 06:40 가 2026.04.05 오전 06:40,1,214420|토니모리,https://www.news1.kr/industry/general-industry/6123642
214420,자신이 할 수 있는 최대한의 세리머니였다는 말도 인상적이었습니다. 그는 불안을 완전히 없애겠다는 생각 자체가 현실적이지 않다고 받아들이게 됐다고 했습니다.,"‘남달라’ 박성현(33)은 학창 시절 한때 ‘박카스 소녀’로 불린 적이 있습니다. 현일중 2학년이던 2007년 제주 오라CC에서 열린 박카스배 전국시도학생골프팀선수권대회에 출전해 홀인원을 기록했고, 당시 부상으로 받은 박카스 2000병을 전교생에게 돌린 사연 덕분이었습니다. 그로부터 19년이 흘러 박성현이 다시 홀인원 이야기의 중심에 섰습니다.",1,214420|토니모리,https://www.tennis.co.kr/news/articleView.html?idxno=52314
214420,KLPGA투어 국내 개막전서 시즌 1호 주인공 정규대회 생애 첫 홀인원 158m·8번 아이언 대회창설+의류협찬 지원한 더시에나 뭇웃음 “우승 좋지만 경기력 향상이 올해 최대목표” 한국여자프로골프(KLPGA)투어 국내 개막전 무빙데이가 펼쳐진 4일 더 시에나벨루토 컨트리클럽(파72·6586) 4번홀. 3번홀에서 이날 첫 버디를 낚고 기세 등등하게 4번홀 티잉그라운드에 올랐다.,KLPGA투어 국내 개막전서 시즌 1호 주인공 정규대회 생애 첫 홀인원 158m·8번 아이언 대회창설+의류협찬 지원한 더시에나 뭇웃음 “우승 좋지만 경기력 향상이 올해 최대목표” 한국여자프로골프(KLPGA)투어 국내 개막전 무빙데이가 펼쳐진 4일 더 시에나벨루토 컨트리클럽(파72·6586) 4번홀. 초초한 눈빛으로 타구를 바라보던 갤러리가 일제히 환호를 질렀다. “홀인원!”이라는 외침이 곳곳에서 터져나왔다.,1,214420|토니모리,https://www.sportsseoul.com/news/read/1599793?ref=naver
007720,소노스퀘어가 대규모 신주인수권부사채(BW)를 전량 조기상환하며 주가 하락의 원인으로 지목되던 오버행(대량 대기 물량) 우려를 씻어냈다고 4일 밝혔다. 소노스퀘어는 4일 공시를 통해 제26회차 무기명식 사모 비분리형 신주인수권부사채(BW) 사채권자의 조기상환청구권(Put Option) 행사에 따라 원금 300억원과 이자를 포함한 총 344억원을 지급하고 사채 전량을 취득했다고 밝혔다.,소노스퀘어가 대규모 신주인수권부사채(BW)를 전량 조기상환하며 주가 하락의 원인으로 지목되던 오버행(대량 대기 물량) 우려를 씻어냈다고 4일 밝혔다. 소노스퀘어는 4일 공시를 통해 제26회차 무기명식 사모 비분리형 신주인수권부사채(BW) 사채권자의 조기상환청구권(Put Option) 행사에 따라 원금 300억원과 이자를 포함한 총 344억원을 지급하고 사채 전량을 취득했다고 밝혔다. 회사는 취득한 사채를 즉시 소각할 예정이다.,1,007720|소노스퀘어,http://www.ftoday.co.kr/news/articleView.html?idxno=355967
007720,"연간 실적 성장은 소노호텔앤리조트 사업장 확장에 따른 MRO(유지·보수·운영) 사업 외형 확대가 주요 요인으로 작용했다. 소노스퀘어는 2025년 연결 기준 매출액 1628억7141만원, 영업이익 13억9694만원을 기록했다고 2일 밝혔다.","소노스퀘어는 2025년 연결 기준 매출액 1628억7141만원, 영업이익 13억9694만원을 기록했다고 2일 밝혔다. 매출은 전년 대비 22.0%, 영업이익은 112.9% 각각 늘었다. 소노스퀘어 측은 “영업 구조상 이익률이 낮은 사업 특성이 있지만, 사업 포트폴리오 재편과 비용 구조 효율화를 통해 점진적인 수익 개선 성과를 내고 있다”고 전했다.",1,007720|소노스퀘어,https://www.thereport.co.kr/news/articleView.html?idxno=83449
007720,"이번 실적 반등은 호텔·리조트 공급망을 기반으로 한 MRO 사업 확대와 사업 포트폴리오 재편에 따른 결과로 분석된다. 소노스퀘어 관계자는 ""지난해는 외형 성장과 함께 사업 구조 개선 성과가 실적으로 확인된 한 해였다""며 ""올해는 각 사업부의 경쟁력을 기반으로 외부 영업 확대와 상품·브랜드 고도화를 통해 매출 성장을 이어가며, 하스피탈리티 산업 MRO에 특화된 물류유통 사업과 생활위생·공간케어를 포함한 프리미엄 라이프스타일 브랜","소노스퀘어는 지난해 연결기준 매출 1629억원, 영업이익 14억원을 기록했다고 2일 잠정 공시했다. 전년 대비 매출은 22%, 영업이익은 112.9% 급증한 금액이다. 이번 실적 반등은 호텔·리조트 공급망을 기반으로 한 MRO 사업 확대와 사업 포트폴리오 재편에 따른 결과로 분석된다.",2,007720|소노스퀘어,https://news.dealsitetv.com/articles/164917
007720,"소노스퀘어는 2025년 연결 기준 매출액 1628억원, 영업이익 14억원을 기록했다고 2일 밝혔다. 이는 전년 대비 매출은 22.0%, 영업이익은 무려 112.9% 성장한 수치다.","대명소노그룹의 유통 전문 기업 소노스퀘어가 2025년 한 해 동안 외형 성장과 내실 경영이라는 두 마리 토끼를 모두 잡았다. 소노스퀘어는 2025년 연결 기준 매출액 1628억원, 영업이익 14억원을 기록했다고 2일 밝혔다. 이는 전년 대비 매출은 22.0%, 영업이익은 무려 112.9% 성장한 수치다.",1,007720|소노스퀘어,http://www.ftoday.co.kr/news/articleView.html?idxno=354479
007720,"사진=소노스퀘어 ㈜소노스퀘어는 2025년 연결 기준 매출액 1628억7141만 원을 기록하며 전년 대비 22.0% 성장했다고 2일 밝혔다. 영업이익은 13억9694만 원으로 전년 대비 112.9% 증가했으며, 영업구조의 특성상 영업이익률이...","사진=소노스퀘어 ㈜소노스퀘어는 2025년 연결 기준 매출액 1628억7141만 원을 기록하며 전년 대비 22.0% 성장했다고 2일 밝혔다. 영업이익은 13억9694만 원으로 전년 대비 112.9% 증가했으며, 영업구조의 특성상 영업이익률이...",1,007720|소노스퀘어,http://www.sisacast.kr/news/articleView.html?idxno=91093
101390,"한편 금융당국은 2026년 사업연도부터 기술특례 상장 기업에 적용되는 코스닥 상장폐지 요건(매출액 기준)을 기존 30억 원에서 50억 원으로 상향 조정했다. 특히 2026년부터 강화되는 '매출 50억 원' 상장 유지 요건을 고려할 때, 아이엠바이오로직스가 보여준 마일스톤 수령은 일회성 수익을 넘어 '지속 가능한 R&D 비즈니스 모델'의 가능성을 시사한다.",글로벌 빅파마들이 독점해온 MRI 조영제 시장에 '철분 기반 나노 입자'라는 혁신 기술을 앞세워 도전장을 내민 인벤테라가 성공적인 코스닥 시장 안착을 발판 삼아 본격적인 기업 가치 제고에 나선다. 인벤테라는 기존 가돌리늄 조영제의 안전성 한계를 극복하고 글로벌 시장의 세대교체를 이끌 수 있을지 시험대에 올랐다. 지난 4월 2일 코스닥 시장에 화려하게 입성한 인벤테라는 상장 첫날 공모가 대비 150% 급등하며 시장의 뜨거운 관심을 입증했다.,0,101390|아이엠,https://www.apsk.co.kr/news/articleView.html?idxno=539057
101390,이 외 주요 내용으로 중앙피앤아이는 엔에이치투자증권과 담보계약을 2025년 6월 23일 체결했으며 대상 주식등의 수는 240만1920주다. 중앙피앤아이는 아이엠증권과 담보계약을 2026년 3월 23일 체결했으며 대상 주식등의 수는 87만6524주다.,"주요 내역을 보면, 보고자 중앙피앤아이는 744만1217주, 38.63%를 보유 중이다. 특별관계자 홍정도는 22만5100주, 1.17%를 보유 중이며, 중앙일보는 46만9816주, 2.44%를 보유 중이다. 이 외 주요 내용으로 중앙피앤아이는 엔에이치투자증권과 담보계약을 2025년 6월 23일 체결했으며 대상 주식등의 수는 240만1920주다.",1,101390|아이엠,https://www.digitaltoday.co.kr/news/articleView.html?idxno=654921
101390,"35억원), 아이엠증권 곽석태 영업상무대우 31.89억원(상여 31.48억원) 등이다. 30억원대 이상 고액 보수 수령자들 전부가 증권사 임직원들이었다. 현역 금융사 임직원 작년 보수 20억원대도 지금까지 확인된 것만 모두...","35억원), 아이엠증권 곽석태 영업상무대우 31.89억원(상여 31.48억원) 등이다. 30억원대 이상 고액 보수 수령자들 전부가 증권사 임직원들이었다. 현역 금융사 임직원 작년 보수 20억원대도 지금까지 확인된 것만 모두...",1,101390|아이엠,http://www.newsfc.co.kr/news/articleView.html?idxno=77955
101390,"국내 증시의 핵심 섹터 중 하나인 제약 업종이 8일 글로벌 금리 인하 기대감과 주요 파이프라인의 임상 진척 소식에 힘입어 강한 반등을 하고 있다. 제약·바이오 섹터는 대표적인 금리 민감주로, 조달 금리 하락이 기업의 연구개발(R&D) 비용 부담을 덜어줄 것이라는 분석이 지배적이다.","국내 증시의 핵심 섹터 중 하나인 제약 업종이 8일 글로벌 금리 인하 기대감과 주요 파이프라인의 임상 진척 소식에 힘입어 강한 반등을 하고 있다. 제약·바이오 섹터는 대표적인 금리 민감주로, 조달 금리 하락이 기업의 연구개발(R&D) 비용 부담을 덜어줄 것이라는 분석이 지배적이다. 대형 바이오시밀러 기업부터 혁신 신약 기술력을 보유한 강소기업까지 고른 상승세를 보이며 업종 지수는 2.13% 상승 중이다.",1,101390|아이엠,https://www.pinpointnews.co.kr/news/articleView.html?idxno=443739
101390,"상장폐지 관련 안내 ▶신한글로벌액티브리츠, 매출액 50억원 미만 사실 발생. 상장폐지 관련 안내 ▶씨씨에스, 강○○ 외 20인이 주주총회결의 집행금지 가처분 소송 제기 ▶모아데이타, 68.04억원 규모 자기 전환사채 매도 결정 ▶바이온, 의견거절 감사보고서 제출.","▶삼성전자, 2026년1분기 연결기준 매출액 133조원(전년동기대비 +68.05%), 영업이익 57.20조원(전년동기대비 +755%) ▶디지털대성, 50억원 규모 자사주 취득 신탁계약 해지 결정(해지예정일:2026-04-07) ▶LG전자, 2026년1분기 연결기준 매출액 23.73조원(전년동기대비 +4.36%), 영업이익 1.67조원(전년동기대비 +32.92%) ▶디아이티, 보통주 45,018주(8.29억원) 규모 자사주 처분 결정(기간:2026-04-16~2026-04-17) ▶골드앤에스, 2026년1분기 별도기준 매출액 77.31억원(전년동기대비 +250.61%)",1,101390|아이엠,https://www.catchnews.kr/news/articleView.html?idxno=122474
139050,"BF랩스의 2025년 연결 기준 매출액은 148억5621만4250원으로, 직전사업연도 283억5541만6058원 대비 47.6% 감소했다. 당기순손실은 25억4190만9003원으로, 직전사업연도 당기순손실 193억578만6057원 대비 개선됐다.","BF랩스의 2025년 연결 기준 매출액은 148억5621만4250원으로, 직전사업연도 283억5541만6058원 대비 47.6% 감소했다. 같은 기간 영업손실은 22억5323만7749원으로, 직전사업연도 영업손실 60억7323만8028원 대비 손실 폭이 줄었다. 당기순손실은 25억4190만9003원으로, 직전사업연도 당기순손실 193억578만6057원 대비 개선됐다.",0,139050|BF랩스,https://www.digitaltoday.co.kr/news/articleView.html?idxno=641681
139050,"2024년 감사보고서 의견거절과 2년 연속 적자, 상장폐지 예고 등 연이은 악재 속에서 경영진 불법행위 의혹까지 더해졌다. 2025년 6월 16일부터 정리매매, 6월 25일 상장폐지 집행이 확정되었고, 이 과정에서 법원의 효력정지, 회사의 소송, 주주단체의 항의까지 법적·제도적 혼돈이 이어졌다.","국내 코스닥 시장에도 4차 산업혁명 물결이 한창일 때, BF랩스(한상우,조영중 공동대표)는 IT 솔루션, 부동산기술, 게임 등 융복합사업을 내세우며 급성장하여 스타트업에서 미래가치주로 화려하게 부상했다. 무수한 기술기업이 성공과 실패 사이에서 오른내림을 경험했지만 BF랩스의 행보는 특히나 극적이다. 사업 포트폴리오만 보면 성장기업의 모습이지만, 그 이면엔 사업다각화의 비용 부담과 현금흐름 불안, 그리고 모험적 인수·매각이 반복되어왔다.",0,139050|BF랩스,http://www.newsworker.co.kr/news/articleView.html?idxno=407104
139050,"리셀몬코리아는 최근 결산 기준으로 자산총계 8억800만원, 매출액 4억9800만원, 당기순손익 4억7500만원을 기록했다. 1) 본 유상증자는 운영 자금 조달을 위함입니다.2) 본 유상증자는 전액 현금 납입 방식으로 이루어질 예정이며, 본 유상증자 납입이 완료되면 제3자배정 대상자로 최대주주 변경이 이루어질 예정입니다3) 금번 유상증자로 발행될 주식은 한국예탁결제원에 전량 1년간 보호예수 예정입니다.4) 당사의 유상증자 발행가","자금 조달 목적은 운영자금으로, 2026년 18억원, 2027년 10억원, 2028년 이후 10억원이 사용될 계획이다. 신주의 납입일은 2026년 4월 30일이며, 상장 예정일은 2026년 5월 14일이다. 이번 유상증자의 제3자배정 대상자는 주식회사 리셀몬코리아로, 회사와 최대주주와의 특별한 관계는 없다.",0,139050|BF랩스,https://www.digitaltoday.co.kr/news/articleView.html?idxno=653091
139050,BF랩스는 2일 공시를 통해 운영자금 38억원을 조달하고자 제3자배정 유상증자를 결정했다고 밝혔다. 제3자배정 대상자는 주식회사 리셀몬코리아(250만주)다.,BF랩스는 2일 공시를 통해 운영자금 38억원을 조달하고자 제3자배정 유상증자를 결정했다고 밝혔다. 주당 1천520원에 신주 250만주(보통주)가 발행된다. 제3자배정 대상자는 주식회사 리셀몬코리아(250만주)다.,0,139050|BF랩스,https://www.tfmedia.co.kr/news/article.html?no=203348
139050,"코스닥 상장사 BF랩스가 38억원 규모의 제3자배정 유상증자를 결정했다.2일 금융감독원 전자공시시스템에 따르면 조달 자금 전액은 운영자금으로 사용할 예정이다.신주 발행가액은 액면가와 동일한 주당 1520원이며, 신주 250만주(보통주)가 발행된다. 제3자배정 대상자는 주식회사 리셀몬코리","코스닥 상장사 BF랩스가 38억원 규모의 제3자배정 유상증자를 결정했다.2일 금융감독원 전자공시시스템에 따르면 조달 자금 전액은 운영자금으로 사용할 예정이다.신주 발행가액은 액면가와 동일한 주당 1520원이며, 신주 250만주(보통주)가 발행된다. 제3자배정 대상자는 주식회사 리셀몬코리",0,139050|BF랩스,https://www.g-enews.com/view.php?ud=202604021841099401056c162803_1
138930,[프레스나인] 한화투자증권은 BNK금융지주에 대해 1분기 실적이 전년 대비 증가세를 보이지만 자산 평가손 영향으로 시장 기대치를 하회할 것으로 전망하며 투자의견 ‘매수(Buy)’와 목표주가 2만4000원을 유지했다. 리포트에 따르면 BNK금융의 1분기 지배주주순이익은 약 1943억원으로 전년 동기 대비 17% 증가할 것으로 예상된다.,"[프레스나인] 한화투자증권은 BNK금융지주에 대해 1분기 실적이 전년 대비 증가세를 보이지만 자산 평가손 영향으로 시장 기대치를 하회할 것으로 전망하며 투자의견 ‘매수(Buy)’와 목표주가 2만4000원을 유지했다. 리포트에 따르면 BNK금융의 1분기 지배주주순이익은 약 1943억원으로 전년 동기 대비 17% 증가할 것으로 예상된다. 다만 이는 전년 동기 대규모 충당금 반영에 따른 기저효과 영향이 크며, 금리 상승에 따른 채권 평가손이 반영되면서 시장 컨센서스는 약 21% 하회할 것으로 분석됐다.",1,138930|BNK금융지주,http://www.press9.kr/news/articleView.html?idxno=74781
138930,"빈대인 회장 ""PBR 1배 수준으로 회복시키겠다"" BNK금융이 밸류업에 나선 배경은 분명하다. 그는 비용 구조 개선과 자본 효율성 강화를 통해 ROE를 10% 수준까지 끌어올리는 동시에, 주가순자산비율(PBR) 역시 1배 수준으로 회복시키겠다는 목표를 제시했다.","BNK금융지주는 2026년 컨센서스 기준 PBR 0.48배에 거래되고 있다. ROE 10%대가 예상되는 KB금융지주는 같은 기준에서 PBR 0.84배 수준이다. 이를 감안하면 BNK금융지주가 ROE 10%를 달성해 KB금융과 유사한 밸류에이션을 적용받을 경우, 현재 주가 대비 약 75%의 상승 여력이 있는 것으로 해석된다.",1,138930|BNK금융지주,http://www.press9.kr/news/articleView.html?idxno=74631
138930,◇BNK금융지주 <신임> △그룹소비자보호·내부통제부문장(부사장) 홍명종 △그룹AI전략부문장(전무) 이동렬 <승진> △그룹재무부문장(부사장) 박성욱 ◇일동헬스케어 <부사장 승진> △한정수 ◇일동제약 <전무이사 승진> △박문수 <상무이사 승진> △김종규 △정진석 △김건우 ◇한양증권 <상무대우 승진> △안산프리미어센터 조은영 △송파RM센터 정희진 △트레이딩센터 김원동 △기업금융실 홍종민 △주식파생2부 민동욱 △종합금융부 박동희 ◇보,◇BNK금융지주 <신임> △그룹소비자보호·내부통제부문장(부사장) 홍명종 △그룹AI전략부문장(전무) 이동렬 <승진> △그룹재무부문장(부사장) 박성욱 ◇일동헬스케어 <부사장 승진> △한정수 ◇일동제약 <전무이사 승진> △박문수 <상무이사 승진> △김종규 △정진석 △김건우 ◇한양증권 <상무대우 승진> △안산프리미어센터 조은영 △송파RM센터 정희진 △트레이딩센터 김원동 △기업금융실 홍종민 △주식파생2부 민동욱 △종합금융부 박동희 ◇보건복지부 <3급 승진>△장관비서관 신재형 △기획조정담당관 오상윤 △복지정책과장 이현주 △통합돌봄정책과장 장영진 △한의약정책과장 왕형진 △건강보험,1,138930|BNK금융지주,https://www.sedaily.com/article/20027204?ref=naver
138930,"입력2026.04.08 17:41 수정2026.04.08 17:42 지면A18 글자크기 조절 입력2026.04.08 17:41 수정2026.04.08 17:42 지면A18 KRX 은행지수, 하루새 5% 상승 롤러코스터 장세 속 방어력 탄탄","입력2026.04.08 17:41 수정2026.04.08 17:42 지면A18 글자크기 조절 입력2026.04.08 17:41 수정2026.04.08 17:42 지면A18 KRX 은행지수, 하루새 5% 상승 롤러코스터 장세 속 방어력 탄탄",1,138930|BNK금융지주,https://www.hankyung.com/article/2026040878991
138930,아이티엠반도체는 가격제한폭까지 치솟으며 상한가를 기록했고 로보티즈와 오늘이엔엠 등도 7~9%대의 높은 수익률을 기록하며 기술주 반등의 선봉에 섰다. 금융권에서는 카카오뱅크가 전년 대비 30% 성장이 점쳐지는 압도적인 실적 전망에 힘입어 4% 넘게 올랐고 BNK금융지주 역시 견조한 상승세를 유지하며 지수 방어에 힘을 보탰다.,"이날 시장의 상승 엔진을 가장 뜨겁게 달군 주인공은 증권주다. 1분기 실적이 시장의 예상을 크게 뛰어넘는 '어닝 서프라이즈'를 기록할 것이라는 분석이 잇따르며 업종 전반이 불기둥을 세웠다. 미래에셋증권은 전장 대비 7.6% 이상 치솟으며 6만 6,000원 선을 뚫어냈고 NH투자증권 역시 8%가 넘는 급등세를 보이며 3만 3,000원을 돌파했다.",1,138930|BNK금융지주,https://www.thefairnews.co.kr/news/articleView.html?idxno=73787
054780,"크레이지픽스는 앞서 매물로 나왔던 연예기획사 키이스트 인수도 추진했으나, 가격 문제로 결국 무산됐던 것으로 알려졌다. 캔버스엔 유상증자 자금은 140억원으로 크지는 않지만, 이번에도 자금 조달이 쉽지 않을...","크레이지픽스는 앞서 매물로 나왔던 연예기획사 키이스트 인수도 추진했으나, 가격 문제로 결국 무산됐던 것으로 알려졌다. 캔버스엔 유상증자 자금은 140억원으로 크지는 않지만, 이번에도 자금 조달이 쉽지 않을...",1,054780|키이스트,https://biz.chosun.com/stock/market_trend/2026/03/18/CMPNUESGE5AYJCUOGJZ46H4E3I/?utm_source=naver&utm_medium=original&utm_campaign=biz
054780,"보일러도 들어오지 않는 월세방 청년에서 어떻게 2000억원대 자산을 일궈내며 ‘진짜 인생’을 찾았는지, 그 베일에 싸인 냉철한 승부의 기록을 추적했다. 최근 문화 콘텐츠 기업 블리츠웨이의 주식 42만 주를 추가 매입, 지분율을 8%대까지 끌어올리며 사실상 ‘자본 시장의 포식자’로 등판했다는 분석이다.","13년 전 돌연 자취를 감췄던 ‘아시아의 왕’ 배용준이 다시 나타났다. 그런데 이번엔 차기작 대본 대신 모두를 놀라게 한 뜻밖의 ‘투자 리포트’를 들었다. 최근 문화 콘텐츠 기업 블리츠웨이의 주식 42만 주를 추가 매입, 지분율을 8%대까지 끌어올리며 사실상 ‘자본 시장의 포식자’로 등판했다는 분석이다.",1,054780|키이스트,https://www.segye.com/newsView/20260312513306?OutUrl=naver
054780,"배용준, 주지훈 소속사 주식 42만주 추가 매수…약 5억 규모 2026.03.11. 글자크기설정 글자 크기 설정 닫기 가 가 가 가 가 인쇄하기 2026.03.11.","배용준, 주지훈 소속사 주식 42만주 추가 매수…약 5억 규모 2026.03.11. 오후 5:03. 글자크기설정 글자 크기 설정 닫기 가 가 가 가 가 인쇄하기 2026.03.11. 오후 5:03. 글자크기설정 글자 크기 설정 닫기 가 가 가 가 가 인쇄하기 2026.03.11. 오후 5:03. 글자크기설정 글자 크기 설정 닫기 가 가 가 가 가 인쇄하기 글자크기설정 글자 크기 설정 닫기 가 가 가 가 가 글자 크기 설정 닫기 가 가 가 가 가",1,054780|키이스트,https://star.ytn.co.kr/_sn/0117_202603111703006109
054780,당시 배용준은 350억 원 규모의 SM엔터테인먼트 주식과 150억 원 현금을 받았다. 11일 금융감독원 전자공시시스템에 따르면 배용준은 최근 블리츠웨이 보통주 42만2556주를 취득하며 기존 387만9320주에서 430만1876주로 확대했다.,"11일 금융감독원 전자공시시스템에 따르면 배용준은 최근 블리츠웨이 보통주 42만2556주를 취득하며 기존 387만9320주에서 430만1876주로 확대했다. 배용준의 블리츠웨이 지분율은 8.63%가 됐다. 블리츠웨이는 주지훈을 필두로 정려원, 천우희, 레드벨벳 예리, 엑소 도경수 등이 소속돼 있다.",1,054780|키이스트,http://www.atstar1.com/news/articleView.html?idxno=6032996
054780,"배용준은 본인이 운영하던 연예기획사 키이스트의 경영권을 2018년 SM엔터테인먼트에 넘긴 뒤 연예계 활동을 중단했다. 이후 그는 다양한 스타트업에 투자한 것으로 알려졌으며 '보유 재산 1,000억 원'설에 휩싸이기도...","배용준은 본인이 운영하던 연예기획사 키이스트의 경영권을 2018년 SM엔터테인먼트에 넘긴 뒤 연예계 활동을 중단했다. 이후 그는 다양한 스타트업에 투자한 것으로 알려졌으며 '보유 재산 1,000억 원'설에 휩싸이기도...",0,054780|키이스트,https://www.tvreport.co.kr/entertainment/article/1011229/
